step,vehicle_queue,ped_queue,tls_phase,switch_count,vehicle_throughput,ped_throughput,reward,cumulative_reward,spawned_vehicles,spawned_peds
8775,34,0,1,197,680,33,-34.0,-214562.0,,
8776,34,0,1,197,680,33,-34.0,-214596.0,,
8777,34,0,1,197,680,33,-34.0,-214630.0,,
8778,34,0,1,197,680,33,-34.0,-214664.0,,
8779,34,0,1,197,681,33,-34.0,-214698.0,,
8780,34,0,2,198,681,33,-34.0,-214732.0,,
8781,34,0,2,198,681,33,-34.0,-214766.0,,
8782,34,0,2,198,681,33,-34.0,-214800.0,,
8783,34,0,2,198,682,33,-34.0,-214834.0,,
8784,34,0,2,198,682,33,-34.0,-214868.0,,
8785,34,0,2,198,682,33,-34.0,-214902.0,,
8786,34,0,2,198,682,33,-34.0,-214936.0,car_SC_CN.123;car_NC_CW.123;car_WC_CE.123;car_EC_CW.123,
8787,34,0,2,198,682,33,-34.0,-214970.0,,
8788,34,0,2,198,682,33,-34.0,-215004.0,,
8789,34,0,2,198,682,33,-34.0,-215038.0,,
8790,34,0,2,198,682,33,-34.0,-215072.0,,
8791,34,0,2,198,682,33,-34.0,-215106.0,,
8792,34,0,2,198,682,33,-34.0,-215140.0,,
8793,34,0,2,198,683,33,-34.0,-215174.0,,
8794,34,0,2,198,683,33,-34.0,-215208.0,,
8795,34,0,2,198,683,33,-34.0,-215242.0,,
8796,34,0,2,198,683,33,-34.0,-215276.0,,
8797,35,0,2,198,683,33,-35.0,-215311.0,,
8798,35,0,2,198,683,33,-35.0,-215346.0,,
8799,35,0,2,198,683,33,-35.0,-215381.0,,
8800,35,0,2,198,683,33,-35.0,-215416.0,,
8801,34,0,2,198,683,34,-34.0,-215450.0,,
8802,33,0,2,198,683,34,-33.0,-215483.0,,
8803,33,0,2,198,683,34,-33.0,-215516.0,,
8804,33,0,2,198,683,34,-33.0,-215549.0,,
8805,33,0,2,198,683,34,-33.0,-215582.0,,
8806,32,0,2,198,683,34,-32.0,-215614.0,,
8807,32,0,2,198,683,34,-32.0,-215646.0,,
8808,32,0,2,198,683,34,-32.0,-215678.0,,
8809,32,0,2,198,683,34,-32.0,-215710.0,,
8810,32,0,2,198,683,34,-32.0,-215742.0,,
8811,32,0,2,198,683,34,-32.0,-215774.0,,
8812,32,0,2,198,683,34,-32.0,-215806.0,,
8813,32,0,2,198,683,34,-32.0,-215838.0,,
8814,32,0,2,198,683,34,-32.0,-215870.0,,
8815,32,0,2,198,683,34,-32.0,-215902.0,,
8816,32,0,2,198,683,34,-32.0,-215934.0,,
8817,32,0,2,198,683,34,-32.0,-215966.0,,
8818,32,0,2,198,683,34,-32.0,-215998.0,,
8819,32,0,2,198,683,34,-32.0,-216030.0,,
8820,32,0,2,198,683,34,-32.0,-216062.0,,
8821,32,0,2,198,683,34,-32.0,-216094.0,,
8822,32,0,2,198,683,34,-32.0,-216126.0,,
8823,33,0,2,198,683,34,-33.0,-216159.0,,
8824,33,0,2,198,683,34,-33.0,-216192.0,,
8825,33,0,2,198,683,34,-33.0,-216225.0,,
8826,33,0,2,198,683,34,-33.0,-216258.0,,
8827,33,0,2,198,683,34,-33.0,-216291.0,,
8828,32,0,2,198,685,34,-32.0,-216323.0,,
8829,32,0,2,198,685,34,-32.0,-216355.0,,
8830,32,0,3,199,685,34,-32.0,-216387.0,,
8831,32,0,3,199,685,34,-32.0,-216419.0,,
8832,31,0,3,199,686,34,-31.0,-216450.0,,
8833,31,0,3,199,686,34,-31.0,-216481.0,,
8834,32,0,3,199,686,34,-32.0,-216513.0,car_SC_CW.53;car_EC_CN.53;car_NC_CE.53;car_WC_CS.53,
8835,32,0,3,199,686,34,-32.0,-216545.0,,
8836,32,0,3,199,686,34,-32.0,-216577.0,,
8837,32,0,3,199,686,34,-32.0,-216609.0,,
8838,32,0,3,199,686,34,-32.0,-216641.0,,
8839,32,0,3,199,687,34,-32.0,-216673.0,,
8840,32,0,3,199,687,34,-32.0,-216705.0,,
8841,33,0,3,199,687,34,-33.0,-216738.0,,
8842,33,0,3,199,687,34,-33.0,-216771.0,,
8843,33,0,3,199,687,34,-33.0,-216804.0,,
8844,33,0,3,199,687,34,-33.0,-216837.0,,
8845,33,0,3,199,687,34,-33.0,-216870.0,,
8846,33,0,3,199,687,34,-33.0,-216903.0,,
8847,33,0,3,199,687,34,-33.0,-216936.0,,
8848,32,0,3,199,687,34,-32.0,-216968.0,,
8849,32,0,3,199,687,34,-32.0,-217000.0,,
8850,33,0,3,199,687,34,-33.0,-217033.0,,
8851,33,0,3,199,687,34,-33.0,-217066.0,,
8852,33,0,3,199,687,34,-33.0,-217099.0,,
8853,33,0,3,199,687,34,-33.0,-217132.0,,
8854,33,0,3,199,688,34,-33.0,-217165.0,,
8855,33,0,3,199,688,34,-33.0,-217198.0,,
8856,33,0,3,199,688,34,-33.0,-217231.0,,
8857,33,0,3,199,688,34,-33.0,-217264.0,,
8858,33,0,3,199,688,34,-33.0,-217297.0,car_EC_CW.124;car_WC_CE.124;car_NC_CW.124;car_SC_CN.124,
8859,33,0,3,199,688,34,-33.0,-217330.0,,
8860,33,0,3,199,688,34,-33.0,-217363.0,,
8861,33,0,3,199,688,34,-33.0,-217396.0,,
8862,34,0,3,199,688,34,-34.0,-217430.0,,
8863,35,0,3,199,688,34,-35.0,-217465.0,,
8864,35,0,3,199,688,34,-35.0,-217500.0,,
8865,35,0,3,199,688,34,-35.0,-217535.0,,
8866,35,0,3,199,688,34,-35.0,-217570.0,,
8867,35,0,3,199,688,34,-35.0,-217605.0,,
8868,35,0,3,199,688,34,-35.0,-217640.0,,
8869,34,0,3,199,689,34,-34.0,-217674.0,,
8870,34,0,4,200,689,34,-34.0,-217708.0,,
8871,34,0,4,200,689,34,-34.0,-217742.0,,
8872,34,0,4,200,690,34,-34.0,-217776.0,,
8873,34,0,4,200,690,34,-34.0,-217810.0,,
8874,33,0,4,200,690,34,-33.0,-217843.0,,
8875,33,0,4,200,690,34,-33.0,-217876.0,,
8876,33,0,4,200,690,34,-33.0,-217909.0,,
8877,33,0,4,200,690,34,-33.0,-217942.0,,
8878,33,0,4,200,690,34,-33.0,-217975.0,,
8879,33,0,4,200,690,34,-33.0,-218008.0,,
8880,33,0,4,200,690,34,-33.0,-218041.0,,
8881,33,0,4,200,690,34,-33.0,-218074.0,,
8882,33,0,4,200,690,34,-33.0,-218107.0,,
8883,33,0,4,200,690,34,-33.0,-218140.0,,
8884,33,0,4,200,690,34,-33.0,-218173.0,,
8885,33,0,4,200,690,34,-33.0,-218206.0,,
8886,33,0,4,200,690,34,-33.0,-218239.0,,
8887,33,0,4,200,690,34,-33.0,-218272.0,,
8888,33,0,4,200,690,34,-33.0,-218305.0,,
8889,33,0,4,200,690,34,-33.0,-218338.0,,
8890,33,0,4,200,690,34,-33.0,-218371.0,,
8891,33,0,4,200,690,34,-33.0,-218404.0,,
8892,32,0,4,200,690,34,-32.0,-218436.0,,
8893,32,0,4,200,691,34,-32.0,-218468.0,,
8894,32,0,4,200,691,34,-32.0,-218500.0,,
8895,31,0,4,200,691,34,-31.0,-218531.0,,
8896,31,0,4,200,691,34,-31.0,-218562.0,,
8897,31,0,4,200,692,34,-31.0,-218593.0,,
8898,30,0,4,200,692,34,-30.0,-218623.0,,
8899,30,0,4,200,692,34,-30.0,-218653.0,,
8900,30,0,4,200,692,34,-30.0,-218683.0,,
8901,30,0,4,200,692,34,-30.0,-218713.0,,
8902,30,0,4,200,692,34,-30.0,-218743.0,,
8903,30,0,4,200,692,34,-30.0,-218773.0,,
8904,30,0,4,200,692,34,-30.0,-218803.0,,
8905,30,0,4,200,692,34,-30.0,-218833.0,,
8906,29,0,4,200,692,34,-29.0,-218862.0,,
8907,29,0,4,200,692,34,-29.0,-218891.0,,
8908,29,0,4,200,692,34,-29.0,-218920.0,,
8909,30,0,4,200,692,34,-30.0,-218950.0,,
8910,30,0,4,200,692,34,-30.0,-218980.0,,
8911,30,0,4,200,693,34,-30.0,-219010.0,,
8912,30,0,4,200,693,34,-30.0,-219040.0,,
8913,30,0,4,200,693,34,-30.0,-219070.0,,
8914,30,0,4,200,693,34,-30.0,-219100.0,,
8915,30,0,4,200,693,34,-30.0,-219130.0,,
8916,31,0,4,200,693,34,-31.0,-219161.0,,
8917,33,0,4,200,693,34,-33.0,-219194.0,,
8918,33,0,4,200,693,34,-33.0,-219227.0,,
8919,33,0,4,200,693,34,-33.0,-219260.0,,
8920,33,0,5,201,693,34,-33.0,-219293.0,,
8921,33,0,5,201,694,34,-33.0,-219326.0,,
8922,33,0,5,201,694,34,-33.0,-219359.0,,
8923,33,0,5,201,694,34,-33.0,-219392.0,,
8924,31,0,5,201,694,34,-31.0,-219423.0,,
8925,31,0,5,201,694,34,-31.0,-219454.0,,
8926,31,0,5,201,694,34,-31.0,-219485.0,,
8927,31,0,5,201,694,34,-31.0,-219516.0,,
8928,31,0,5,201,695,34,-31.0,-219547.0,,
8929,32,0,5,201,695,34,-32.0,-219579.0,car_WC_CE.125;car_EC_CW.125;car_NC_CW.125;car_SC_CN.125,
8930,32,0,5,201,695,34,-32.0,-219611.0,,
8931,32,0,5,201,696,34,-32.0,-219643.0,,
8932,32,0,5,201,696,35,-32.0,-219675.0,,
8933,32,0,5,201,697,35,-32.0,-219707.0,,
8934,32,0,5,201,697,35,-32.0,-219739.0,,
8935,32,0,5,201,698,35,-32.0,-219771.0,,
8936,32,0,5,201,698,35,-32.0,-219803.0,,
8937,32,0,5,201,698,35,-32.0,-219835.0,,
8938,32,0,5,201,698,35,-32.0,-219867.0,,
8939,32,0,5,201,698,35,-32.0,-219899.0,,
8940,32,0,5,201,698,35,-32.0,-219931.0,,
8941,32,0,5,201,698,35,-32.0,-219963.0,,
8942,32,0,5,201,699,35,-32.0,-219995.0,,
8943,32,0,5,201,699,35,-32.0,-220027.0,,
8944,32,0,5,201,699,35,-32.0,-220059.0,,
8945,32,0,5,201,700,35,-32.0,-220091.0,,
8946,31,0,5,201,700,35,-31.0,-220122.0,,
8947,31,0,5,201,700,35,-31.0,-220153.0,,
8948,31,0,5,201,700,35,-31.0,-220184.0,,
8949,31,0,5,201,700,35,-31.0,-220215.0,,
8950,32,0,5,201,701,35,-32.0,-220247.0,,
8951,32,0,5,201,701,35,-32.0,-220279.0,,
8952,32,0,5,201,701,35,-32.0,-220311.0,,
8953,32,0,5,201,701,35,-32.0,-220343.0,,
8954,32,0,5,201,702,35,-32.0,-220375.0,,
8955,32,0,5,201,702,35,-32.0,-220407.0,,
8956,32,0,5,201,702,35,-32.0,-220439.0,,
8957,32,0,5,201,702,35,-32.0,-220471.0,,
8958,33,0,5,201,703,35,-33.0,-220504.0,,
8959,33,0,5,201,703,36,-33.0,-220537.0,,
8960,32,0,6,202,703,36,-32.0,-220569.0,,
8961,32,0,6,202,703,36,-32.0,-220601.0,,
8962,32,0,6,202,703,36,-32.0,-220633.0,,
8963,32,0,6,202,703,36,-32.0,-220665.0,,
8964,32,0,6,202,703,36,-32.0,-220697.0,,
8965,32,0,6,202,703,36,-32.0,-220729.0,,
8966,32,0,6,202,703,36,-32.0,-220761.0,,
8967,32,0,6,202,703,36,-32.0,-220793.0,,
8968,33,0,6,202,703,36,-33.0,-220826.0,,
8969,33,0,6,202,703,36,-33.0,-220859.0,,
8970,33,0,6,202,703,36,-33.0,-220892.0,,
8971,33,0,6,202,704,36,-33.0,-220925.0,,
8972,33,0,6,202,704,36,-33.0,-220958.0,,
8973,33,0,6,202,705,36,-33.0,-220991.0,,
8974,33,0,6,202,705,37,-33.0,-221024.0,,
8975,34,0,6,202,705,37,-34.0,-221058.0,,
8976,34,0,6,202,705,37,-34.0,-221092.0,,
8977,34,0,6,202,705,37,-34.0,-221126.0,,
8978,34,0,6,202,705,37,-34.0,-221160.0,,
8979,34,0,6,202,705,37,-34.0,-221194.0,,
8980,34,0,6,202,705,37,-34.0,-221228.0,,
8981,34,0,6,202,705,37,-34.0,-221262.0,,
8982,34,0,6,202,705,37,-34.0,-221296.0,,
8983,34,0,6,202,705,37,-34.0,-221330.0,,
8984,34,0,6,202,705,37,-34.0,-221364.0,,
8985,34,0,6,202,705,37,-34.0,-221398.0,,
8986,34,0,6,202,705,37,-34.0,-221432.0,,
8987,34,0,6,202,705,37,-34.0,-221466.0,,
8988,34,0,6,202,705,37,-34.0,-221500.0,,
8989,34,0,6,202,705,37,-34.0,-221534.0,,
8990,34,0,7,203,705,37,-34.0,-221568.0,,
8991,35,0,7,203,705,37,-35.0,-221603.0,,
8992,35,0,7,203,705,37,-35.0,-221638.0,,
8993,35,0,7,203,705,37,-35.0,-221673.0,,
8994,35,0,7,203,705,37,-35.0,-221708.0,,
8995,35,0,7,203,705,37,-35.0,-221743.0,,
8996,35,0,7,203,705,37,-35.0,-221778.0,,
8997,35,0,7,203,705,37,-35.0,-221813.0,,
8998,36,0,7,203,705,37,-36.0,-221849.0,,
8999,36,0,7,203,705,37,-36.0,-221885.0,,
9000,36,0,7,203,705,37,-36.0,-221921.0,car_WC_CN.36;car_EC_CS.36;car_SC_CE.36;car_NC_CS.36,f_32.9;f_26.9;f_25.9;f_24.9;f_31.9;f_29.9;f_35.9;f_28.9;f_30.9;f_27.9;f_34.9;f_33.9
9001,36,0,7,203,705,37,-36.0,-221957.0,car_WC_CS.54;car_SC_CW.54;car_NC_CE.54;car_EC_CN.54;car_WC_CE.126;car_NC_CW.126;car_EC_CW.126;car_SC_CN.126,
9002,36,0,7,203,705,37,-36.0,-221993.0,,
9003,36,0,7,203,705,37,-36.0,-222029.0,,
9004,36,0,7,203,705,37,-36.0,-222065.0,,
9005,36,0,7,203,705,37,-36.0,-222101.0,,
9006,36,0,7,203,705,37,-36.0,-222137.0,,
9007,37,0,7,203,705,37,-37.0,-222174.0,,
9008,38,0,7,203,706,37,-38.0,-222212.0,,
9009,38,0,7,203,706,37,-38.0,-222250.0,,
9010,38,0,7,203,706,37,-38.0,-222288.0,,
9011,38,0,7,203,706,37,-38.0,-222326.0,,
9012,37,0,7,203,706,37,-37.0,-222363.0,,
9013,37,0,7,203,706,37,-37.0,-222400.0,,
9014,36,0,7,203,706,37,-36.0,-222436.0,,
9015,36,0,7,203,706,37,-36.0,-222472.0,,
9016,35,0,7,203,707,37,-35.0,-222507.0,,
9017,35,0,7,203,707,37,-35.0,-222542.0,,
9018,35,0,7,203,707,37,-35.0,-222577.0,,
9019,35,0,7,203,707,37,-35.0,-222612.0,,
9020,35,0,7,203,707,37,-35.0,-222647.0,,
9021,35,0,7,203,707,37,-35.0,-222682.0,,
9022,35,0,7,203,707,37,-35.0,-222717.0,,
9023,35,0,7,203,707,37,-35.0,-222752.0,,
9024,35,0,7,203,707,37,-35.0,-222787.0,,
9025,35,0,7,203,707,37,-35.0,-222822.0,,
9026,35,0,7,203,707,37,-35.0,-222857.0,,
9027,35,0,7,203,707,37,-35.0,-222892.0,,
9028,35,0,7,203,707,37,-35.0,-222927.0,,
9029,35,0,7,203,707,37,-35.0,-222962.0,,
9030,36,0,7,203,707,37,-36.0,-222998.0,,
9031,36,0,7,203,707,37,-36.0,-223034.0,,
9032,36,0,7,203,707,37,-36.0,-223070.0,,
9033,37,0,7,203,707,37,-37.0,-223107.0,,
9034,37,0,7,203,707,37,-37.0,-223144.0,,
9035,37,0,7,203,707,37,-37.0,-223181.0,,
9036,36,0,7,203,707,37,-36.0,-223217.0,,
9037,36,0,7,203,707,37,-36.0,-223253.0,,
9038,36,0,7,203,707,37,-36.0,-223289.0,,
9039,36,0,7,203,707,37,-36.0,-223325.0,,
9040,36,0,8,204,707,37,-36.0,-223361.0,,
9041,35,0,8,204,707,37,-35.0,-223396.0,,
9042,35,0,8,204,707,38,-35.0,-223431.0,,
9043,35,0,8,204,707,38,-35.0,-223466.0,,
9044,35,0,8,204,707,38,-35.0,-223501.0,,
9045,34,0,8,204,707,38,-34.0,-223535.0,,
9046,34,0,8,204,707,38,-34.0,-223569.0,,
9047,34,0,8,204,707,38,-34.0,-223603.0,,
9048,34,0,8,204,707,38,-34.0,-223637.0,,
9049,34,0,8,204,707,38,-34.0,-223671.0,,
9050,33,0,8,204,707,38,-33.0,-223704.0,,
9051,33,0,8,204,707,38,-33.0,-223737.0,,
9052,33,0,8,204,707,38,-33.0,-223770.0,,
9053,33,0,8,204,707,38,-33.0,-223803.0,,
9054,33,0,8,204,707,38,-33.0,-223836.0,,
9055,33,0,8,204,707,38,-33.0,-223869.0,,
9056,33,0,8,204,707,38,-33.0,-223902.0,,
9057,33,0,8,204,707,38,-33.0,-223935.0,,
9058,33,0,8,204,707,38,-33.0,-223968.0,,
9059,33,0,8,204,707,38,-33.0,-224001.0,,
9060,32,0,8,204,707,38,-32.0,-224033.0,,
9061,32,0,8,204,707,38,-32.0,-224065.0,,
9062,32,0,8,204,707,38,-32.0,-224097.0,,
9063,32,0,8,204,707,38,-32.0,-224129.0,,
9064,32,0,8,204,707,38,-32.0,-224161.0,,
9065,32,0,8,204,707,38,-32.0,-224193.0,,
9066,32,0,8,204,707,38,-32.0,-224225.0,,
9067,32,0,8,204,707,38,-32.0,-224257.0,,
9068,31,0,8,204,707,38,-31.0,-224288.0,,
9069,32,0,8,204,707,38,-32.0,-224320.0,,
9070,32,0,8,204,707,38,-32.0,-224352.0,,
9071,32,0,8,204,707,38,-32.0,-224384.0,,
9072,32,0,8,204,707,38,-32.0,-224416.0,car_SC_CN.127;car_EC_CW.127;car_WC_CE.127;car_NC_CW.127,
9073,32,0,8,204,707,38,-32.0,-224448.0,,
9074,32,0,8,204,707,38,-32.0,-224480.0,,
9075,33,0,8,204,708,38,-33.0,-224513.0,,
9076,33,0,8,204,708,38,-33.0,-224546.0,,
9077,32,0,8,204,708,38,-32.0,-224578.0,,
9078,32,0,8,204,708,38,-32.0,-224610.0,,
9079,32,0,8,204,708,38,-32.0,-224642.0,,
9080,32,0,8,204,708,38,-32.0,-224674.0,,
9081,32,0,8,204,708,38,-32.0,-224706.0,,
9082,32,0,8,204,708,38,-32.0,-224738.0,,
9083,32,0,8,204,708,38,-32.0,-224770.0,,
9084,32,0,8,204,708,38,-32.0,-224802.0,,
9085,32,0,8,204,708,38,-32.0,-224834.0,,
9086,32,0,8,204,708,38,-32.0,-224866.0,,
9087,32,0,8,204,708,38,-32.0,-224898.0,,
9088,32,0,8,204,708,38,-32.0,-224930.0,,
9089,33,0,8,204,708,38,-33.0,-224963.0,,
9090,33,0,9,205,708,39,-33.0,-224996.0,,
9091,33,0,9,205,709,39,-33.0,-225029.0,,
9092,33,0,9,205,709,39,-33.0,-225062.0,,
9093,33,0,9,205,709,39,-33.0,-225095.0,,
9094,32,0,9,205,709,39,-32.0,-225127.0,,
9095,32,0,9,205,709,39,-32.0,-225159.0,,
9096,33,0,9,205,709,39,-33.0,-225192.0,,
9097,34,0,9,205,709,39,-34.0,-225226.0,,
9098,34,0,9,205,709,39,-34.0,-225260.0,,
9099,34,0,9,205,709,39,-34.0,-225294.0,,
9100,34,0,9,205,709,39,-34.0,-225328.0,,
9101,34,0,9,205,709,39,-34.0,-225362.0,,
9102,34,0,9,205,709,39,-34.0,-225396.0,,
9103,34,0,9,205,709,39,-34.0,-225430.0,,
9104,35,0,9,205,709,39,-35.0,-225465.0,,
9105,35,0,9,205,710,39,-35.0,-225500.0,,
9106,35,0,9,205,710,39,-35.0,-225535.0,,
9107,35,0,9,205,710,39,-35.0,-225570.0,,
9108,35,0,9,205,710,39,-35.0,-225605.0,,
9109,35,0,9,205,710,39,-35.0,-225640.0,,
9110,34,0,9,205,710,39,-34.0,-225674.0,,
9111,33,0,9,205,710,39,-33.0,-225707.0,,
9112,33,0,9,205,710,39,-33.0,-225740.0,,
9113,33,0,9,205,710,39,-33.0,-225773.0,,
9114,33,0,9,205,710,39,-33.0,-225806.0,,
9115,33,0,9,205,710,39,-33.0,-225839.0,,
9116,34,0,9,205,710,39,-34.0,-225873.0,,
9117,34,0,9,205,710,39,-34.0,-225907.0,,
9118,34,0,9,205,710,39,-34.0,-225941.0,,
9119,34,0,9,205,710,39,-34.0,-225975.0,,
9120,34,0,9,205,710,39,-34.0,-226009.0,,
9121,34,0,9,205,710,39,-34.0,-226043.0,,
9122,34,0,9,205,710,39,-34.0,-226077.0,,
9123,34,0,9,205,710,39,-34.0,-226111.0,,
9124,34,0,9,205,710,39,-34.0,-226145.0,,
9125,34,0,9,205,710,39,-34.0,-226179.0,,
9126,34,0,9,205,710,39,-34.0,-226213.0,,
9127,33,0,9,205,710,39,-33.0,-226246.0,,
9128,33,0,9,205,710,39,-33.0,-226279.0,,
9129,33,0,9,205,711,39,-33.0,-226312.0,,
9130,33,0,9,205,711,39,-33.0,-226345.0,,
9131,33,0,9,205,711,39,-33.0,-226378.0,,
9132,32,0,9,205,711,39,-32.0,-226410.0,,
9133,32,0,9,205,711,39,-32.0,-226442.0,,
9134,33,0,9,205,711,39,-33.0,-226475.0,,
9135,32,0,9,205,711,39,-32.0,-226507.0,,
9136,32,0,9,205,711,39,-32.0,-226539.0,,
9137,31,0,9,205,711,39,-31.0,-226570.0,,
9138,31,0,9,205,711,39,-31.0,-226601.0,,
9139,31,0,9,205,712,39,-31.0,-226632.0,,
9140,32,0,10,206,712,39,-32.0,-226664.0,,
9141,32,0,10,206,712,39,-32.0,-226696.0,,
9142,32,0,10,206,712,39,-32.0,-226728.0,,
9143,31,0,10,206,712,39,-31.0,-226759.0,,
9144,31,0,10,206,712,39,-31.0,-226790.0,car_EC_CW.128;car_WC_CE.128;car_SC_CN.128;car_NC_CW.128,
9145,31,0,10,206,712,39,-31.0,-226821.0,,
9146,31,0,10,206,712,39,-31.0,-226852.0,,
9147,31,0,10,206,712,39,-31.0,-226883.0,,
9148,31,0,10,206,712,39,-31.0,-226914.0,,
9149,31,0,10,206,712,39,-31.0,-226945.0,,
9150,31,0,10,206,712,39,-31.0,-226976.0,,
9151,31,0,10,206,712,39,-31.0,-227007.0,,
9152,30,0,10,206,712,39,-30.0,-227037.0,,
9153,30,0,10,206,712,39,-30.0,-227067.0,,
9154,30,0,10,206,713,39,-30.0,-227097.0,,
9155,30,0,10,206,713,39,-30.0,-227127.0,,
9156,30,0,10,206,713,39,-30.0,-227157.0,,
9157,31,0,10,206,713,39,-31.0,-227188.0,,
9158,31,0,10,206,713,39,-31.0,-227219.0,,
9159,31,0,10,206,713,39,-31.0,-227250.0,,
9160,31,0,10,206,713,39,-31.0,-227281.0,,
9161,31,0,10,206,713,39,-31.0,-227312.0,,
9162,32,0,10,206,713,39,-32.0,-227344.0,,
9163,32,0,10,206,713,39,-32.0,-227376.0,,
9164,32,0,10,206,713,39,-32.0,-227408.0,,
9165,32,0,10,206,713,39,-32.0,-227440.0,,
9166,32,0,10,206,713,39,-32.0,-227472.0,,
9167,31,0,10,206,714,39,-31.0,-227503.0,car_NC_CE.55;car_WC_CS.55;car_EC_CN.55;car_SC_CW.55,
9168,31,0,10,206,714,39,-31.0,-227534.0,,
9169,31,0,10,206,714,39,-31.0,-227565.0,,
9170,31,0,10,206,714,39,-31.0,-227596.0,,
9171,32,0,10,206,715,39,-32.0,-227628.0,,
9172,33,0,10,206,715,39,-33.0,-227661.0,,
9173,33,0,10,206,715,39,-33.0,-227694.0,,
9174,33,0,10,206,715,39,-33.0,-227727.0,,
9175,33,0,10,206,715,39,-33.0,-227760.0,,
9176,33,0,10,206,715,39,-33.0,-227793.0,,
9177,33,0,10,206,715,39,-33.0,-227826.0,,
9178,33,0,10,206,715,39,-33.0,-227859.0,,
9179,33,0,10,206,715,39,-33.0,-227892.0,,
9180,33,0,11,207,715,39,-33.0,-227925.0,,
9181,33,0,11,207,715,39,-33.0,-227958.0,,
9182,33,0,11,207,715,39,-33.0,-227991.0,,
9183,33,0,11,207,715,39,-33.0,-228024.0,,
9184,33,0,11,207,715,39,-33.0,-228057.0,,
9185,33,0,11,207,715,39,-33.0,-228090.0,,
9186,33,0,11,207,715,39,-33.0,-228123.0,,
9187,34,0,11,207,715,39,-34.0,-228157.0,,
9188,34,0,11,207,716,39,-34.0,-228191.0,,
9189,34,0,11,207,716,39,-34.0,-228225.0,,
9190,34,0,11,207,716,39,-34.0,-228259.0,,
9191,34,0,11,207,716,39,-34.0,-228293.0,,
9192,34,0,11,207,716,39,-34.0,-228327.0,,
9193,34,0,11,207,716,39,-34.0,-228361.0,,
9194,35,0,11,207,716,39,-35.0,-228396.0,,
9195,35,0,11,207,716,39,-35.0,-228431.0,,
9196,34,0,11,207,716,39,-34.0,-228465.0,,
9197,34,0,11,207,716,39,-34.0,-228499.0,,
9198,33,0,11,207,716,39,-33.0,-228532.0,,
9199,33,0,11,207,716,39,-33.0,-228565.0,,
9200,33,0,11,207,716,39,-33.0,-228598.0,,
9201,33,0,11,207,717,39,-33.0,-228631.0,,
9202,33,0,11,207,717,39,-33.0,-228664.0,,
9203,33,0,11,207,717,39,-33.0,-228697.0,,
9204,33,0,11,207,717,39,-33.0,-228730.0,,
9205,33,0,11,207,717,39,-33.0,-228763.0,,
9206,32,0,11,207,717,39,-32.0,-228795.0,,
9207,32,0,11,207,717,39,-32.0,-228827.0,,
9208,31,0,11,207,717,39,-31.0,-228858.0,,
9209,31,0,11,207,718,39,-31.0,-228889.0,,
9210,30,0,11,207,718,39,-30.0,-228919.0,,
9211,30,0,11,207,718,39,-30.0,-228949.0,,
9212,30,0,11,207,718,39,-30.0,-228979.0,,
9213,30,0,11,207,718,39,-30.0,-229009.0,,
9214,30,0,11,207,718,39,-30.0,-229039.0,,
9215,30,0,11,207,718,39,-30.0,-229069.0,car_EC_CW.129;car_SC_CN.129;car_WC_CE.129;car_NC_CW.129,
9216,30,0,11,207,718,39,-30.0,-229099.0,,
9217,30,0,11,207,718,39,-30.0,-229129.0,,
9218,30,0,11,207,718,39,-30.0,-229159.0,,
9219,30,0,11,207,718,39,-30.0,-229189.0,,
9220,30,0,11,207,718,39,-30.0,-229219.0,,
9221,30,0,11,207,718,39,-30.0,-229249.0,,
9222,30,0,11,207,718,39,-30.0,-229279.0,,
9223,31,0,11,207,718,39,-31.0,-229310.0,,
9224,31,0,11,207,718,39,-31.0,-229341.0,,
9225,31,0,11,207,718,39,-31.0,-229372.0,,
9226,31,0,11,207,718,39,-31.0,-229403.0,,
9227,32,0,11,207,718,39,-32.0,-229435.0,,
9228,31,0,11,207,718,39,-31.0,-229466.0,,
9229,31,0,11,207,718,39,-31.0,-229497.0,,
9230,31,0,12,208,718,39,-31.0,-229528.0,,
9231,30,0,12,208,718,39,-30.0,-229558.0,,
9232,30,0,12,208,718,39,-30.0,-229588.0,,
9233,31,0,12,208,718,39,-31.0,-229619.0,,
9234,31,0,12,208,718,39,-31.0,-229650.0,,
9235,31,0,12,208,718,39,-31.0,-229681.0,,
9236,31,0,12,208,718,39,-31.0,-229712.0,,
9237,31,0,12,208,718,39,-31.0,-229743.0,,
9238,31,0,12,208,718,39,-31.0,-229774.0,,
9239,31,0,12,208,718,39,-31.0,-229805.0,,
9240,31,1,12,208,719,39,-31.0,-229836.0,,
9241,31,1,12,208,719,39,-31.0,-229867.0,,
9242,31,1,12,208,719,39,-31.0,-229898.0,,
9243,31,1,12,208,719,39,-31.0,-229929.0,,
9244,31,1,12,208,719,39,-31.0,-229960.0,,
9245,31,1,12,208,719,39,-31.0,-229991.0,,
9246,32,1,12,208,719,39,-32.0,-230023.0,,
9247,32,1,12,208,720,39,-32.0,-230055.0,,
9248,32,1,12,208,720,39,-32.0,-230087.0,,
9249,31,1,12,208,720,39,-31.0,-230118.0,,
9250,31,1,12,208,720,39,-31.0,-230149.0,car_SC_CE.37;car_NC_CS.37;car_EC_CS.37;car_WC_CN.37,
9251,31,1,12,208,720,39,-31.0,-230180.0,,
9252,30,1,12,208,720,39,-30.0,-230210.0,,
