step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
456,0,,44,4,1410.0,537.5,0,0,-0.5
457,0,,43,4,1360.5,539.5,0,0,-0.49
458,0,,35,4,1150.0,541.5,0,0,-0.41
459,0,,32,3,1113.0,359.5,0,0,-0.365
460,0,,31,2,1125.0,176.5,0,0,-0.33999999999999997
461,0,,31,3,1109.5,179.0,0,0,-0.355
462,0,,32,3,1101.5,180.5,0,0,-0.365
463,0,,33,3,1119.0,182.0,0,0,-0.375
464,0,,32,2,1109.0,180.5,2,0,-0.35
465,0,,31,2,1114.5,181.5,0,0,-0.33999999999999997
466,0,,31,2,1130.0,182.5,0,0,-0.33999999999999997
467,0,,30,2,1141.0,183.5,0,0,-0.32999999999999996
468,0,,30,2,1156.0,184.5,0,0,-0.32999999999999996
469,0,,30,2,1171.0,185.5,0,0,-0.32999999999999996
470,0,,30,2,1186.0,186.5,0,0,-0.32999999999999996
471,0,,30,2,1201.0,187.5,1,0,-0.32999999999999996
472,0,,30,2,1216.0,188.5,0,0,-0.32999999999999996
473,0,,31,2,1232.5,189.5,0,0,-0.33999999999999997
474,0,,31,2,1248.0,190.5,1,0,-0.33999999999999997
475,0,,31,2,1263.5,191.5,1,0,-0.33999999999999997
476,0,,31,2,1279.0,192.5,0,0,-0.33999999999999997
477,0,,31,2,1294.5,193.5,0,0,-0.33999999999999997
478,0,,31,2,1310.0,194.5,0,0,-0.33999999999999997
479,0,,31,2,1325.5,195.5,0,0,-0.33999999999999997
480,0,,32,2,1342.5,196.5,1,0,-0.35
481,0,,32,2,1358.5,197.5,1,0,-0.35
482,0,,33,2,1376.0,198.5,1,0,-0.36
483,0,,33,2,1392.5,199.5,0,0,-0.36
484,0,,34,2,1410.5,200.5,1,0,-0.37
485,0,,34,2,1427.5,201.5,0,0,-0.37
486,0,,34,3,1444.5,204.0,0,0,-0.385
487,0,,34,3,1461.5,205.5,0,0,-0.385
488,0,,34,3,1478.5,207.0,0,0,-0.385
489,0,,34,3,1495.5,208.5,0,0,-0.385
490,0,,34,2,1512.5,206.5,0,0,-0.37
491,1,,32,3,1330.5,209.0,0,0,-0.365
492,1,,30,3,1249.5,210.5,0,0,-0.345
493,1,,33,4,1269.0,213.5,0,0,-0.39
