step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
204,5,0,28,3,626.5,180.5,0,0,-0.325
205,6,1,27,3,516.0,182.0,0,0,-0.315
206,6,0,25,3,506.5,183.5,0,0,-0.295
207,6,0,25,3,519.0,185.0,0,0,-0.295
208,6,0,25,3,531.5,186.5,1,0,-0.295
209,6,0,25,3,544.0,188.0,0,0,-0.295
210,6,0,25,3,556.5,189.5,0,0,-0.295
211,6,0,25,3,569.0,191.0,0,0,-0.295
212,6,0,25,3,581.5,192.5,1,0,-0.295
213,6,0,25,3,594.0,194.0,0,0,-0.295
214,6,0,25,3,606.5,195.5,0,0,-0.295
215,6,0,26,3,620.5,197.0,0,0,-0.305
216,7,1,26,3,633.5,198.5,0,0,-0.305
217,7,0,26,3,646.5,200.0,0,0,-0.305
218,7,0,26,3,659.5,201.5,0,0,-0.305
219,7,0,28,3,675.5,203.0,0,0,-0.325
220,7,0,29,3,691.0,204.5,0,0,-0.33499999999999996
221,7,0,29,3,705.5,206.0,0,0,-0.33499999999999996
222,7,0,30,3,721.5,207.5,0,0,-0.345
223,7,0,30,3,736.5,209.0,0,0,-0.345
224,7,0,32,3,754.5,210.5,0,0,-0.365
225,7,0,32,3,770.5,212.0,0,0,-0.365
226,7,0,32,3,786.5,213.5,0,0,-0.365
227,7,0,34,3,805.5,215.0,0,0,-0.385
228,8,0,32,3,677.5,216.5,0,0,-0.365
229,8,0,29,3,604.5,218.0,1,0,-0.33499999999999996
230,8,0,26,3,559.0,219.5,0,0,-0.305
231,8,0,24,3,550.0,221.0,1,0,-0.285
232,8,0,25,3,563.5,222.5,0,0,-0.295
233,8,0,24,3,565.5,224.0,0,0,-0.285
234,8,0,24,3,577.5,225.5,0,0,-0.285
235,8,0,26,3,592.5,227.0,0,0,-0.305
236,8,0,27,3,607.0,228.5,0,0,-0.315
237,8,0,27,3,620.5,230.0,0,0,-0.315
238,8,0,27,3,634.0,231.5,0,0,-0.315
239,9,1,28,3,649.0,233.0,0,0,-0.325
240,9,0,28,3,663.0,234.5,0,0,-0.325
241,9,0,28,3,677.0,236.0,0,0,-0.325
242,9,0,29,3,692.5,237.5,0,0,-0.33499999999999996
243,9,0,31,3,710.0,239.0,0,0,-0.355
244,9,0,31,3,725.5,240.5,0,0,-0.355
245,0,0,27,3,515.0,242.0,0,0,-0.315
246,0,0,26,3,416.0,243.5,0,0,-0.305
247,0,0,23,3,346.5,245.0,0,0,-0.275
248,0,0,21,3,307.0,246.5,0,0,-0.255
249,0,0,27,3,315.5,248.0,0,0,-0.315
250,0,0,25,3,313.0,249.5,0,0,-0.295
251,0,0,24,3,321.0,251.0,0,0,-0.285
252,0,0,28,3,339.0,252.5,0,0,-0.325
253,0,0,28,1,353.0,92.0,1,0,-0.29500000000000004
254,0,0,29,1,368.5,92.5,3,0,-0.305
255,0,0,32,1,387.5,93.0,0,0,-0.335
256,0,0,33,1,405.0,93.5,1,0,-0.34500000000000003
257,0,0,35,1,424.5,94.0,2,0,-0.365
258,0,0,35,1,442.0,94.5,0,0,-0.365
259,0,0,39,1,465.5,95.0,0,0,-0.405
260,0,0,39,1,485.0,95.5,2,0,-0.405
261,0,0,40,1,506.0,96.0,0,0,-0.41500000000000004
262,0,0,40,1,526.0,96.5,0,0,-0.41500000000000004
263,0,0,40,0,546.0,0.0,2,0,-0.4
264,0,0,41,0,567.5,0.0,0,0,-0.41
265,0,0,42,0,589.5,0.0,0,0,-0.42
266,0,0,43,0,612.0,0.0,3,0,-0.43
267,0,0,43,0,633.5,0.0,0,0,-0.43
268,0,0,44,0,656.5,0.0,1,0,-0.44
269,0,0,44,0,678.5,0.0,3,0,-0.44
