step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
424,8,,80,14,4995.5,1086.0,0,0,-1.01
425,8,,80,14,5035.5,1093.0,0,0,-1.01
426,8,,80,14,5075.5,1100.0,0,0,-1.01
427,8,,81,14,5117.0,1107.0,0,0,-1.02
428,8,,82,14,5159.0,1114.0,0,0,-1.03
429,8,,83,14,5201.5,1121.0,0,0,-1.04
430,8,,83,14,5243.0,1128.0,2,0,-1.04
431,8,,84,14,5286.0,1135.0,0,0,-1.05
432,8,,84,14,5328.0,1142.0,0,0,-1.05
433,8,,85,14,5371.5,1149.0,0,0,-1.06
434,8,,86,14,5415.5,1156.0,0,0,-1.07
435,9,,86,14,5458.5,1163.0,0,0,-1.07
436,9,,88,14,5504.5,1170.0,1,0,-1.09
437,9,,88,14,5548.5,1177.0,0,0,-1.09
438,9,,88,14,5592.5,1184.0,0,0,-1.09
439,9,,88,14,5636.5,1191.0,0,0,-1.09
440,9,,88,14,5680.5,1198.0,0,0,-1.09
441,0,,82,10,4889.5,928.5,1,0,-0.97
442,0,,78,10,4418.0,933.5,0,0,-0.93
443,0,,75,9,3969.0,889.0,0,0,-0.885
444,0,,72,9,3537.0,893.5,0,0,-0.855
445,0,,72,9,3573.0,898.0,0,0,-0.855
446,0,,69,8,3162.0,815.0,0,0,-0.8099999999999999
447,0,,65,8,2786.0,819.0,0,0,-0.77
448,0,,63,8,2641.0,823.0,0,0,-0.75
449,0,,62,6,2494.5,668.0,0,0,-0.71
450,0,,58,6,2205.5,671.0,0,0,-0.6699999999999999
451,0,,56,6,2093.0,674.0,0,0,-0.65
452,0,,54,6,1971.0,677.0,0,0,-0.63
453,0,,52,6,1747.0,680.0,0,0,-0.61
454,0,,50,6,1667.5,683.0,0,0,-0.59
455,0,,49,6,1586.5,686.0,2,0,-0.58
456,0,,45,6,1426.5,689.0,0,0,-0.54
457,0,,45,6,1412.5,692.0,0,0,-0.54
458,0,,42,6,1332.5,695.0,1,0,-0.51
459,0,,38,5,1247.5,333.0,0,0,-0.455
460,0,,38,5,1248.5,335.5,0,0,-0.455
461,0,,36,4,1221.0,335.5,0,0,-0.42
462,0,,34,4,1220.5,337.5,0,0,-0.4
463,0,,33,4,1209.0,339.5,0,0,-0.39
464,0,,31,4,1193.5,341.5,2,0,-0.37
465,0,,31,4,1209.0,343.5,0,1,-0.37
466,0,,30,4,1204.5,345.5,1,0,-0.36
467,0,,30,4,1214.5,347.5,0,0,-0.36
468,0,,30,4,1229.5,349.5,0,0,-0.36
469,0,,30,4,1244.5,351.5,0,0,-0.36
470,0,,30,4,1259.5,353.5,0,0,-0.36
471,0,,31,4,1276.0,355.5,1,0,-0.37
472,0,,31,4,1291.5,357.5,0,0,-0.37
473,0,,32,4,1308.5,359.5,0,0,-0.38
474,0,,32,4,1324.5,361.5,1,0,-0.38
475,0,,32,4,1340.5,363.5,0,0,-0.38
476,0,,32,4,1356.5,365.5,0,0,-0.38
477,0,,32,4,1372.5,367.5,0,0,-0.38
478,0,,32,4,1388.5,369.5,0,0,-0.38
479,0,,32,4,1404.5,371.5,1,0,-0.38
480,0,,32,4,1420.5,373.5,1,0,-0.38
481,0,,32,4,1436.5,375.5,0,0,-0.38
482,0,,33,4,1454.0,377.5,1,0,-0.39
483,0,,34,5,1472.0,381.0,0,0,-0.41500000000000004
484,0,,34,6,1489.0,385.0,1,0,-0.43000000000000005
485,0,,35,6,1507.5,388.0,0,0,-0.43999999999999995
486,0,,35,6,1525.0,391.0,0,0,-0.43999999999999995
487,0,,35,6,1542.5,394.0,0,0,-0.43999999999999995
488,0,,35,8,1560.0,400.0,0,0,-0.47
489,0,,35,8,1577.5,404.0,1,0,-0.47
490,0,,35,8,1595.0,408.0,0,0,-0.47
491,1,,33,8,1405.5,410.5,0,0,-0.45
492,1,,31,8,1330.0,414.5,0,0,-0.43
493,1,,33,8,1348.5,418.5,0,0,-0.45
